model,year,price,transmission,mileage,tax,mpg,engineSize,fuelType_Diesel,fuelType_Hybrid,fuelType_Petrol,log_price
10,2011,13999,0,59986,300,33.2,2.0,False,False,True,9.546812608597396
9,2016,19299,1,20183,145,52.3,2.0,True,False,False,9.867860374892977
2,2017,13195,0,37399,20,74.3,1.6,True,False,False,9.487669032348473
2,2014,7869,1,72591,0,74.3,1.6,True,False,False,8.970813341411448
8,2017,21000,0,23000,125,52.3,1.4,False,False,True,9.952325334619427
11,2020,70950,0,5000,145,30.1,4.0,True,False,False,11.169744776921561
0,2018,14500,1,20000,150,67.3,1.0,False,False,True,9.581972891547895
3,2016,15699,1,45100,30,67.3,2.0,True,False,False,9.6614159913364
2,2017,13399,1,16850,0,74.3,1.6,True,False,False,9.503009985939002
9,2017,20990,0,27868,145,47.9,1.4,False,False,True,9.951849053414007
3,2017,19450,0,27409,125,52.3,2.0,False,False,True,9.875653761606692
0,2018,15890,0,17406,145,56.5,1.4,False,False,True,9.673508190212637
25,2015,13950,1,58261,20,67.3,2.0,True,False,False,9.543306469268108
20,2005,5895,0,62000,330,22.4,4.2,False,False,True,8.682029433869172
2,2017,15490,0,8000,20,60.1,1.0,False,False,True,9.648014489106362
3,2015,9999,1,69599,30,64.2,2.0,True,False,False,9.210340371976184
5,2013,10299,1,69550,125,57.6,2.0,True,False,False,9.239899174217728
9,2014,16499,1,20255,235,38.7,2.0,False,False,True,9.711115659888671
0,2016,13500,0,29211,0,76.3,1.6,True,False,False,9.510519035757246
5,2019,27000,0,8472,150,50.4,2.0,True,False,False,10.203629181337648
3,2020,47000,0,6760,145,39.2,3.0,True,False,False,10.757924157061597
11,2019,45800,0,10035,145,32.8,3.0,True,False,False,10.732061203925053
17,2017,59900,0,17283,150,29.4,4.0,False,False,True,11.000448478455008
11,2019,47200,0,2355,150,32.8,3.0,True,False,False,10.762170357789895
2,2019,24000,0,14391,150,44.1,1.5,False,False,True,10.085850775128717
3,2019,26000,0,10254,150,49.6,2.0,True,False,False,10.165890277802454
3,2019,25000,0,3306,150,55.4,2.0,True,False,False,10.12667110305036
3,2017,22500,0,22650,150,57.6,2.0,True,False,False,10.021315031649332
0,2016,12499,1,17392,30,55.4,1.4,False,False,True,9.433483923290392
2,2014,10799,0,79427,20,72.4,1.6,True,False,False,9.287301413112312
2,2013,11399,1,27267,30,54.3,1.4,False,False,True,9.341368634382587
2,2013,9999,1,34801,20,60.1,1.4,False,False,True,9.210340371976184
2,2015,8689,1,86108,20,68.9,2.0,True,False,False,9.069928218259438
0,2016,12999,1,22085,30,55.4,1.4,False,False,True,9.472704636443673
3,2016,13899,0,40568,20,70.6,2.0,True,False,False,9.539644119118783
10,2013,13999,0,50111,200,47.1,2.0,True,False,False,9.546812608597396
2,2015,13949,1,39200,20,68.9,2.0,True,False,False,9.543234787249512
3,2016,14099,1,65106,20,70.6,2.0,True,False,False,9.55393007636626
3,2015,10500,1,116840,125,57.6,2.0,True,False,False,9.259225769705994
9,2014,11500,1,72890,145,54.3,2.0,True,False,False,9.350189267092581
9,2016,11295,1,92950,145,53.3,2.0,True,False,False,9.332203959733024
2,2016,11695,1,88140,20,67.3,2.0,True,False,False,9.36700218198956
8,2019,20500,1,6652,145,49.6,1.6,True,False,False,9.928228944424575
3,2012,14900,0,30100,165,45.6,2.0,False,False,True,9.60918360377546
0,2019,23000,0,4846,150,44.8,1.5,False,False,True,10.043292972227004
4,2015,14495,0,87660,160,50.4,2.0,True,False,False,9.581628028282761
2,2015,10500,1,44458,0,74.3,1.6,True,False,False,9.259225769705994
2,2016,13299,0,67392,20,68.9,1.6,True,False,False,9.495519314209846
2,2014,11679,1,75269,20,68.9,2.0,True,False,False,9.365633256382218
0,2016,11869,1,22368,0,67.3,1.0,False,False,True,9.381769487603714
2,2015,10299,1,49441,0,83.1,1.6,True,False,False,9.239899174217728
2,2015,9599,1,31586,0,74.3,1.6,True,False,False,9.169518377455928
10,2016,30000,0,43009,235,42.2,3.0,True,False,False,10.308985993422082
10,2016,29300,0,39671,235,42.2,3.0,True,False,False,10.285376924115587
2,2016,16000,0,57407,125,57.6,2.0,True,False,False,9.680406499268875
8,2019,24500,0,6379,150,40.9,1.5,False,False,True,10.106469212026385
3,2016,13295,0,44660,0,72.4,2.0,True,False,False,9.49521851709523
3,2013,6500,1,126580,30,62.8,2.0,True,False,False,8.77971129020447
0,2016,8500,1,64910,0,76.3,1.6,True,False,False,9.04793908261736
3,2016,12795,0,120470,30,61.4,2.0,True,False,False,9.45688790106941
3,2015,7500,0,128080,145,56.5,2.0,True,False,False,8.922791623969637
4,2015,10795,1,94690,125,58.9,2.0,True,False,False,9.286930974137896
8,2017,21250,0,16250,145,57.7,2.0,True,False,False,9.96415923206886
2,2019,22490,1,3200,145,42.2,1.5,False,False,True,10.020870508171171
10,2019,33000,0,7500,145,38.2,2.0,True,False,False,10.404293143019792
8,2018,24500,0,17540,145,44.8,2.0,False,False,True,10.106469212026385
2,2016,14495,1,43201,20,67.3,2.0,True,False,False,9.581628028282761
10,2019,33000,0,9843,145,38.2,2.0,True,False,False,10.404293143019792
10,2019,32250,0,13683,145,38.2,2.0,True,False,False,10.381304329495126
9,2016,19000,1,19821,165,49.6,2.0,True,False,False,9.852246888342531
3,2016,16850,1,37303,30,67.3,2.0,True,False,False,9.732165281200542
2,2019,23000,1,5096,145,51.4,1.6,True,False,False,10.043292972227004
9,2019,28000,1,85,150,40.9,2.0,True,False,False,10.239995502805316
9,2019,29000,0,14430,150,31.7,2.0,False,False,True,10.275085591132715
9,2019,28900,0,16363,150,31.7,2.0,False,False,True,10.27163147557801
9,2019,27500,0,7626,150,47.1,2.0,True,False,False,10.221977646629885
9,2020,28000,1,1000,145,40.9,1.5,False,False,True,10.239995502805316
4,2011,10995,1,44000,160,49.6,2.0,True,False,False,9.305286849285137
5,2019,28000,0,4887,145,47.9,2.0,True,False,False,10.239995502805316
3,2019,31495,0,8450,145,44.8,2.0,True,False,False,10.357615832623573
9,2019,24500,1,10881,145,40.9,1.5,False,False,True,10.106469212026385
2,2019,21000,1,12800,145,52.3,1.6,True,False,False,9.952325334619427
8,2017,18000,1,45478,150,50.4,1.4,False,False,True,9.798182590890704
3,2019,43000,0,4650,145,40.9,3.0,True,False,False,10.668978650219241
10,2019,30000,0,10021,145,39.2,2.0,True,False,False,10.308985993422082
5,2010,8995,0,69000,260,36.2,2.0,False,False,True,9.104535313079205
3,2006,3895,1,93000,240,43.4,2.0,True,False,False,8.267705664762426
0,2017,8600,1,12000,150,67.3,1.0,False,False,True,9.059633754551479
9,2017,17490,0,24000,145,47.9,1.4,False,False,True,9.769441741907062
8,2018,20850,0,4000,150,54.3,1.4,False,False,True,9.94515718770752
9,2020,34000,0,1000,145,31.4,2.0,False,False,True,10.434145214930487
16,2018,42000,0,13121,145,32.5,2.9,False,False,True,10.645448706505872
11,2018,38000,0,12219,145,47.9,3.0,True,False,False,10.545367754151743
8,2017,17000,1,13272,145,64.2,1.6,True,False,False,9.741027444837728
3,2016,14500,0,37290,0,72.4,2.0,True,False,False,9.581972891547895
3,2017,17500,0,20103,145,70.6,2.0,True,False,False,9.770013301136158
4,2017,18500,1,38266,145,49.6,2.0,False,False,True,9.825580063659602
2,2016,18000,1,18668,125,49.6,2.0,False,False,True,9.798182590890704
9,2016,16750,0,36617,165,50.4,2.0,True,False,False,9.726213236963687
11,2019,43000,0,8824,150,33.2,3.0,True,False,False,10.668978650219241
9,2015,19750,0,23787,205,40.4,2.0,False,False,True,9.890959401958858
2,2016,13000,0,72800,0,176.6,1.4,False,True,False,9.472781556562168
0,2015,7895,1,83390,0,80.7,1.6,True,False,False,8.974111581113318
10,2017,16295,0,85780,200,47.9,2.0,True,False,False,9.698674957906642
2,2015,8500,1,89060,30,67.3,2.0,True,False,False,9.04793908261736
4,2015,16000,0,68250,200,44.8,3.0,True,False,False,9.680406499268875
2,2015,7000,1,112380,0,74.3,1.6,True,False,False,8.853808274977197
3,2016,13295,0,86910,30,67.3,2.0,True,False,False,9.49521851709523
5,2016,11000,1,107150,30,61.4,2.0,True,False,False,9.305741456739435
3,2016,11195,1,83490,20,70.6,2.0,True,False,False,9.323311850635344
2,2009,5295,1,63899,200,40.9,1.6,False,False,True,8.574707097616844
2,2016,16950,0,26000,125,61.4,2.0,True,False,False,9.738082108118487
25,2017,20750,0,25000,205,42.8,2.0,False,False,True,9.940349717268694
5,2018,25000,0,19000,145,61.4,2.0,True,False,False,10.12667110305036
5,2017,19995,0,22000,145,61.4,2.0,True,False,False,9.903287532533462
11,2018,40000,0,30600,150,33.2,3.0,True,False,False,10.596659732783579
11,2016,30500,0,41348,205,47.9,3.0,True,False,False,10.32551474894327
9,2017,16500,1,36102,145,49.6,1.4,False,False,True,9.711176264112805
9,2019,26500,0,12190,150,38.2,1.5,False,False,True,10.184937747111391
10,2018,29000,0,22710,150,40.4,2.0,False,False,True,10.275085591132715
25,2015,16950,0,34000,160,44.1,2.0,False,False,True,9.738082108118487
5,2015,21950,0,43000,160,50.4,3.0,True,False,False,9.99656797555214
3,2016,14699,1,43124,20,72.4,2.0,True,False,False,9.595602772766828
5,2015,14599,0,81707,30,64.2,2.0,True,False,False,9.588776807696428
3,2017,14999,1,11973,145,70.6,2.0,True,False,False,9.615805480084347
8,2018,26500,0,17000,145,44.1,2.0,False,False,True,10.184937747111391
10,2017,23000,0,24724,145,56.5,2.0,True,False,False,10.043292972227004
9,2012,7695,1,113500,145,54.3,2.0,True,False,False,8.948455992345542
9,2015,16975,0,22929,200,42.8,2.0,False,False,True,9.739555860853764
8,2018,16795,1,24021,145,52.3,1.4,False,False,True,9.728896041804084
2,2016,13995,0,18833,20,62.8,1.0,False,False,True,9.54652685348758
21,2011,11495,0,93820,325,30.1,3.0,False,False,True,9.34975442775886
25,2011,9995,1,38000,200,43.5,1.8,False,False,True,9.209940291954844
0,2015,11490,1,22000,30,55.4,1.4,False,False,True,9.349319399257634
0,2017,14490,1,13000,145,55.4,1.4,False,False,True,9.581283046045924
2,2008,3450,1,92500,150,53.3,1.9,True,False,False,8.146419323098003
5,2018,28000,0,15441,150,50.4,2.0,True,False,False,10.239995502805316
2,2016,17850,0,33808,125,57.6,2.0,True,False,False,9.789814808047552
8,2019,24000,0,5775,150,40.9,1.5,False,False,True,10.085850775128717
10,2015,18500,0,34545,200,48.7,2.0,True,False,False,9.825580063659602
10,2016,18099,0,89165,200,47.9,2.0,True,False,False,9.803667217253917
2,2013,8499,1,53566,20,67.3,2.0,True,False,False,9.047821442478408
4,2015,13199,1,30981,20,64.2,2.0,True,False,False,9.487972108574462
2,2016,12199,1,82023,20,70.6,1.6,True,False,False,9.409191230721348
0,2017,13999,1,12290,30,55.4,1.4,False,False,True,9.546812608597396
5,2017,15999,0,47990,145,67.3,2.0,True,False,False,9.680344001221918
25,2007,7850,1,50750,555,27.4,3.2,False,False,True,8.968396191198256
10,2009,8995,0,95000,290,37.6,3.0,True,False,False,9.104535313079205
0,2016,13495,0,33800,30,57.6,1.4,False,False,True,9.510148624225804
0,2017,11490,1,34000,30,55.4,1.4,False,False,True,9.349319399257634
10,2017,27000,0,30549,150,40.4,2.0,False,False,True,10.203629181337648
10,2017,27000,0,27403,150,40.4,2.0,False,False,True,10.203629181337648
10,2018,29750,0,29169,150,40.4,2.0,False,False,True,10.300618023854234
10,2018,31000,0,16780,150,40.4,2.0,False,False,True,10.34177474101152
10,2018,29000,0,20527,150,40.4,2.0,False,False,True,10.275085591132715
9,2019,26250,0,4694,145,47.1,2.0,True,False,False,10.17545936253226
9,2018,21000,0,25521,145,53.3,2.0,True,False,False,9.952325334619427
2,2015,23000,0,32497,205,39.8,2.0,False,False,True,10.043292972227004
10,2019,36000,0,10189,150,38.2,2.0,True,False,False,10.491301994830229
2,2019,32500,0,411,150,34.9,2.0,False,False,True,10.389026137075234
3,2019,26000,0,4396,150,44.8,2.0,True,False,False,10.165890277802454
11,2018,65000,0,9923,150,37.2,4.0,True,False,False,11.082157933374816
8,2016,16000,1,42500,30,64.2,1.6,True,False,False,9.680406499268875
9,2019,30000,0,5746,150,31.7,2.0,False,False,True,10.308985993422082
9,2019,28000,0,4398,150,40.9,2.0,True,False,False,10.239995502805316
2,2019,30000,0,289,150,34.9,2.0,False,False,True,10.308985993422082
10,2019,34890,0,3704,150,38.2,2.0,True,False,False,10.459984195277682
7,2019,45000,0,6269,145,38.7,3.0,True,False,False,10.714439990727769
7,2019,44490,0,12009,145,38.7,3.0,True,False,False,10.7030422005086
0,2016,14480,1,18382,30,56.5,1.4,False,False,True,9.580592724328602
13,2016,74500,0,28888,570,24.1,5.2,False,False,True,11.218567827096358
9,2016,14750,1,46750,145,49.6,1.4,False,False,True,9.599066156080049
10,2019,32500,0,175,150,38.2,2.0,True,False,False,10.389026137075234
11,2017,31000,0,46463,205,47.9,3.0,True,False,False,10.34177474101152
12,2018,50000,0,11000,150,33.6,3.0,True,False,False,10.819798284210286
3,2016,15000,0,31670,0,72.4,2.0,True,False,False,9.61587214452889
10,2019,35390,0,4537,150,38.2,2.0,True,False,False,10.474212829509952
2,2016,15390,1,25580,20,68.9,1.6,True,False,False,9.641538201979953
8,2017,19790,0,26821,145,52.3,1.4,False,False,True,9.89298256789098
8,2019,19790,1,3555,145,49.6,1.6,True,False,False,9.89298256789098
9,2019,25690,0,5195,145,48.7,2.0,True,False,False,10.15389601499835
2,2017,15495,1,49245,20,65.7,2.0,True,False,False,9.648337205086833
3,2018,19295,0,33632,145,50.4,1.4,False,False,True,9.867653099526912
10,2019,57895,0,1255,145,32.5,3.0,True,False,False,10.966403576545964
2,2017,18495,1,8695,30,58.9,1.4,False,False,True,9.825309771472105
3,2018,20000,1,13433,145,48.7,1.4,False,False,True,9.90353755128617
9,2016,19495,0,15815,145,51.4,2.0,True,False,False,9.877964595305043
11,2019,53000,0,12336,145,32.1,3.0,True,False,False,10.87806606028079
0,2013,7900,1,67409,0,74.3,1.6,True,False,False,8.974744612722734
0,2017,11950,1,29190,0,67.3,1.0,False,False,True,9.388570235866881
0,2017,12250,1,26517,0,76.3,1.6,True,False,False,9.41336284529417
3,2012,7500,1,94366,30,64.2,2.0,True,False,False,8.922791623969637
2,2019,21115,0,18803,145,41.5,1.5,False,False,True,9.957786325943507
11,2018,52495,0,24439,145,39.2,4.0,True,False,False,10.868492255200882
2,2020,28000,0,8000,145,41.5,1.5,False,False,True,10.239995502805316
5,2017,21000,0,20073,150,61.4,2.0,True,False,False,9.952325334619427
15,2020,69890,0,3350,150,29.1,2.9,False,False,True,11.154692164567411
5,2015,18490,0,62890,125,61.4,2.0,True,False,False,9.825039406206987
11,2019,44490,0,13602,150,32.8,3.0,True,False,False,10.7030422005086
10,2014,17800,0,41478,200,47.1,2.0,True,False,False,9.787009914477434
0,2017,12450,1,19952,0,67.3,1.0,False,False,True,9.429556219952413
19,2015,19000,2,46965,205,40.9,2.0,False,False,True,9.852246888342531
2,2016,15650,1,35437,20,67.3,2.0,True,False,False,9.658290091690503
11,2016,30000,0,50536,205,47.9,3.0,True,False,False,10.308985993422082
4,2014,14000,0,47600,145,56.5,2.0,True,False,False,9.546884034617925
3,2005,4990,1,87990,325,36.7,3.0,True,False,False,8.515391569469609
25,2002,1990,1,131925,325,30.1,1.8,False,False,True,7.596392304064196
19,2003,4990,1,106000,325,39.8,1.8,False,False,True,8.515391569469609
0,2020,25790,0,3222,145,44.1,1.5,False,False,True,10.157780872842554
3,2008,5490,0,89000,330,33.3,3.0,True,False,False,8.610865667278873
3,2008,3990,1,148000,305,35.8,3.0,True,False,False,8.291797105048733
2,2011,4690,1,106122,30,64.2,2.0,True,False,False,8.453401058328458
3,2020,26890,0,1555,145,38.7,2.0,False,False,True,10.199546937117361
8,2019,19690,1,2555,145,49.6,1.6,True,False,False,9.88791695754517
9,2019,27190,1,1555,145,42.8,2.0,True,False,False,10.210641315177503
0,2019,22790,0,2555,145,44.1,1.0,False,False,True,10.034121000171332
9,2019,27190,1,3555,145,42.8,2.0,True,False,False,10.210641315177503
2,2019,20790,1,4555,145,52.3,1.6,True,False,False,9.942275479743389
9,2017,17000,1,41509,145,49.6,1.4,False,False,True,9.741027444837728
9,2019,25495,1,4995,145,39.8,1.5,False,False,True,10.146276856097172
11,2019,43895,0,12332,145,32.8,3.0,True,False,False,10.689578478738811
9,2019,39490,0,5000,150,31.0,2.0,False,False,True,10.583828076826626
2,2017,19000,1,21159,30,56.5,1.4,False,False,True,9.852246888342531
25,2007,7850,1,63000,555,27.2,3.2,False,False,True,8.968396191198256
25,2009,9350,1,44000,145,53.3,2.0,True,False,False,9.143238568435446
14,2017,38995,2,17552,145,34.0,2.5,False,False,True,10.571214355749163
10,2015,25990,0,42000,235,42.8,3.0,True,False,False,10.165505603232393
10,2018,35990,0,10000,145,34.0,3.0,False,False,True,10.491024186183038
8,2017,16490,1,20000,125,52.3,1.4,False,False,True,9.71057005652877
3,2013,8990,1,83000,30,62.8,2.0,True,False,False,9.103979355984773
9,2013,12490,2,64000,200,47.9,2.0,True,False,False,9.43276366396591
2,2019,22000,0,11547,150,42.2,1.5,False,False,True,9.99884318585288
25,2016,26000,0,19494,205,40.9,2.0,False,False,True,10.165890277802454
0,2015,12500,1,30500,0,80.7,1.6,True,False,False,9.433563920090563
5,2015,18000,0,78077,150,54.3,3.0,True,False,False,9.798182590890704
11,2018,48000,0,32093,150,39.2,4.0,True,False,False,10.778977123006351
11,2016,32500,0,32486,205,47.9,3.0,True,False,False,10.389026137075234
9,2019,25000,1,6185,145,40.9,1.5,False,False,True,10.12667110305036
10,2020,34500,0,5362,145,38.2,2.0,True,False,False,10.448743588106625
0,2017,14000,1,20871,150,56.5,1.4,False,False,True,9.546884034617925
5,2018,19900,0,30986,150,64.2,2.0,True,False,False,9.898525260706313
25,2018,19450,1,13000,145,62.8,2.0,True,False,False,9.875653761606692
24,2017,43950,0,40000,300,39.2,4.0,True,False,False,10.69083065598303
17,2016,44950,0,29000,325,29.4,4.0,False,False,True,10.713328286593352
23,2018,35950,0,37000,145,34.0,3.0,False,False,True,10.489912179174006
23,2015,19950,0,79000,235,42.8,3.0,True,False,False,9.901034546375062
11,2018,42950,0,23000,145,32.8,3.0,True,False,False,10.667815210028436
23,2017,36950,0,27000,150,34.0,3.0,False,False,True,10.517347989609593
5,2006,8750,0,98000,570,21.1,5.2,False,False,True,9.076923258535832
10,2018,32995,2,4000,145,40.4,2.0,False,False,True,10.404141620980623
4,2012,10295,1,66000,30,60.1,2.0,True,False,False,9.239510749275963
0,2017,14695,0,3000,20,64.2,1.0,False,False,True,9.595330626894961
3,2013,8480,1,72900,30,64.2,2.0,True,False,False,9.0455836463617
0,2012,7650,1,19200,30,55.4,1.2,False,False,True,8.942591637231851
0,2018,13995,2,32000,150,57.7,1.4,False,False,True,9.54652685348758
4,2010,5750,0,90000,235,39.8,2.0,False,False,True,8.657129031713755
1,2003,2490,1,100000,30,65.7,1.4,True,False,False,7.820439515262181
10,2016,21995,2,37000,200,47.1,2.0,True,False,False,9.998615897627705
0,2014,10995,1,36000,125,52.3,1.4,False,False,True,9.305286849285137
10,2016,20000,2,40905,205,47.1,2.0,True,False,False,9.90353755128617
0,2012,7500,1,63565,0,74.3,1.6,True,False,False,8.922791623969637
2,2017,13800,1,27525,145,72.4,1.6,True,False,False,9.53249633228804
9,2012,12440,0,45000,200,47.9,2.0,True,False,False,9.42875274891449
9,2019,27400,0,8000,150,47.1,2.0,True,False,False,10.21833478806055
2,2013,9880,0,79000,125,50.4,1.8,False,False,True,9.198369000194964
2,2006,3880,1,87000,305,36.7,2.0,False,False,True,8.263848131368906
25,2015,17995,1,65789,200,39.8,2.0,False,False,True,9.797904789961063
2,2015,14995,2,23698,30,57.6,1.4,False,False,True,9.615538777855802
0,2014,10795,1,27427,20,68.9,2.0,True,False,False,9.286930974137896
15,2006,17999,1,66000,535,20.3,4.2,False,False,True,9.798127036878302
5,2010,6890,1,89000,150,48.7,2.0,True,False,False,8.837971491357209
14,2015,27790,0,27000,300,34.9,2.5,False,False,True,10.232467506256102
5,2016,16999,2,69000,125,57.6,2.0,True,False,False,9.740968623038354
5,2010,6999,1,75000,160,49.6,2.0,True,False,False,8.85366542803745
2,2015,9999,2,105200,20,70.6,1.6,True,False,False,9.210340371976184
5,2016,17999,1,35000,125,58.9,2.0,True,False,False,9.798127036878302
2,2013,7999,1,79000,30,57.6,1.2,False,False,True,8.987196820661973
3,2005,2990,1,95000,300,34.9,2.0,False,False,True,8.003363058629947
2,2008,3490,1,82000,235,38.7,1.8,False,False,True,8.157943507105037
2,2008,4590,1,93000,160,43.5,1.4,False,False,True,8.431853144249223
3,2015,9990,0,97000,200,40.9,2.0,False,False,True,9.209439966733019
5,2007,3990,0,70000,300,39.8,2.7,True,False,False,8.291797105048733
3,2006,3888,1,80000,300,33.6,2.0,False,False,True,8.265907334155747
2,2015,11240,0,89000,0,176.6,1.4,False,True,False,9.327323087461798
4,2012,8990,0,94000,200,40.4,2.0,False,False,True,9.103979355984773
18,2014,33490,0,56000,555,28.8,4.0,False,False,True,10.419032025002059
10,2013,14990,1,41000,200,47.9,2.0,True,False,False,9.615205300012315
4,2011,9940,1,35000,150,51.4,2.0,True,False,False,9.204422898212146
3,2013,12880,0,43000,150,49.6,3.0,True,False,False,9.463508636396089
4,2010,5990,1,95000,200,43.5,2.0,False,False,True,8.698013622083925
25,2011,6490,1,100000,145,53.3,2.0,True,False,False,8.778171881033469
4,2017,25000,0,19000,145,45.6,2.0,False,False,True,10.12667110305036
9,2015,17800,1,20106,150,52.3,2.0,True,False,False,9.787009914477434
2,2010,6240,1,46000,135,55.4,2.0,True,False,False,8.738895704934043
3,2011,9440,0,56000,220,42.8,3.0,True,False,False,9.152817185732516
25,2013,12880,1,29000,195,42.2,2.0,False,False,True,9.463508636396089
2,2009,4240,1,124000,145,53.3,2.0,True,False,False,8.352554369474591
19,2016,20950,2,42000,160,43.5,2.0,False,False,True,9.949941656908011
5,2017,29950,2,29600,150,44.1,3.0,True,False,False,10.307317991967832
6,2014,14480,0,75000,200,48.7,3.0,True,False,False,9.580592724328602
19,2015,18790,1,32000,200,39.8,2.0,False,False,True,9.841133310789152
9,2014,15880,0,19000,200,47.9,2.0,True,False,False,9.672878705110646
11,2019,38480,0,9000,145,48.7,3.0,True,False,False,10.55791989196796
6,2013,14990,0,63000,200,47.9,3.0,True,False,False,9.615205300012315
2,2008,3980,0,86000,260,37.2,1.8,False,False,True,8.289288323000317
5,2018,27950,2,11800,150,40.9,2.0,False,False,True,10.238208256118535
24,2017,59950,2,23000,145,39.2,4.0,True,False,False,11.00128284088368
6,2011,12950,2,72000,300,34.4,3.0,False,False,True,9.468928284223587
19,2015,17950,1,48800,205,39.8,2.0,False,False,True,9.79540110267107
19,2017,23950,2,26500,150,43.5,2.0,False,False,True,10.083765355620846
7,2006,5595,0,104000,325,33.6,3.0,True,False,False,8.629807335785372
10,2009,12950,0,66500,300,33.2,2.0,False,False,True,9.468928284223587
0,2012,8288,1,25000,0,74.3,1.6,True,False,False,9.022684613591526
2,2016,10999,2,38000,20,70.6,1.6,True,False,False,9.305650551780507
2,2012,8950,2,56000,125,50.4,1.8,False,False,True,9.099520536870939
0,2015,10950,1,45000,30,56.5,1.4,False,False,True,9.301186055275759
10,2014,19950,0,31751,260,35.8,2.0,False,False,True,9.901034546375062
3,2016,18950,0,56000,125,60.1,3.0,True,False,False,9.84961197956681
5,2018,20950,2,29000,145,47.9,1.8,False,False,True,9.949941656908011
21,2014,18950,2,32000,260,36.7,3.0,False,False,True,9.84961197956681
25,2015,17995,0,46000,190,42.8,2.0,False,False,True,9.797904789961063
23,2017,38995,0,13000,150,34.0,3.0,False,False,True,10.571214355749163
0,2011,4250,1,116000,20,70.6,1.6,True,False,False,8.35490952835879
17,2020,104948,0,3000,145,22.1,4.0,False,False,True,11.561229796856551
11,2017,34948,0,29000,145,48.7,3.0,True,False,False,10.461645134949325
11,2018,35948,0,25000,145,48.7,3.0,True,False,False,10.489856546350627
2,2017,13300,0,31258,20,60.1,1.0,False,False,True,9.495594499353297
2,2018,18700,0,1599,145,56.5,1.5,False,False,True,9.83633227734872
0,2017,13700,2,15017,145,64.2,1.0,False,False,True,9.525224101853109
2,2016,14400,2,14298,30,58.9,1.4,False,False,True,9.575052927597383
2,2009,3495,1,90356,200,40.9,1.6,False,False,True,8.159374736775426
8,2017,12745,1,87000,30,64.2,1.6,True,False,False,9.45297277587424
5,2011,6495,0,94700,235,44.1,2.7,True,False,False,8.778941881841513
0,2011,7495,1,60700,125,53.3,1.4,False,False,True,8.922124823918258
2,2010,4290,1,95000,200,41.5,1.6,False,False,True,8.364275084991524
4,2014,16948,0,50000,165,49.6,3.0,True,False,False,9.737964114018055
11,2009,8995,0,136000,540,31.0,3.0,True,False,False,9.104535313079205
2,2016,12695,1,22000,20,70.6,2.0,True,False,False,9.449042262206245
2,2013,6995,1,60000,20,68.9,1.6,True,False,False,8.853093836138493
5,2010,5695,1,109000,160,49.6,2.0,True,False,False,8.647519453091812
8,2019,20700,0,15190,145,46.3,1.6,True,False,False,9.937937287265354
25,2016,16400,0,71031,200,42.8,2.0,False,False,True,9.70509758756311
4,2017,28000,0,20344,150,37.7,3.0,False,False,True,10.239995502805316
10,2013,17000,0,84000,260,41.5,3.0,True,False,False,9.741027444837728
0,2017,13700,2,13552,150,57.6,1.4,False,False,True,9.525224101853109
2,2018,20000,2,32265,150,62.8,2.0,True,False,False,9.90353755128617
0,2017,12700,2,10420,150,64.2,1.0,False,False,True,9.44943600950432
10,2017,21700,2,52073,150,56.5,2.0,True,False,False,9.985113621416073
3,2017,18800,2,19534,150,50.4,1.4,False,False,True,9.841665338892785
5,2015,11500,1,72310,30,65.7,2.0,True,False,False,9.350189267092581
4,2017,20000,0,34011,30,62.8,2.0,True,False,False,9.90353755128617
3,2013,11800,1,50037,125,57.6,2.0,True,False,False,9.375939552625749
5,2017,15300,1,12386,145,65.7,2.0,True,False,False,9.635673464721814
3,2018,17000,2,56607,150,67.3,2.0,True,False,False,9.741027444837728
3,2018,17600,2,63876,150,65.7,2.0,True,False,False,9.77571099759397
0,2014,6900,1,90000,0,74.3,1.6,True,False,False,8.839421607620602
11,2012,14600,0,95600,300,38.2,3.0,True,False,False,9.588845298501564
5,2007,2600,1,127700,205,44.1,2.0,True,False,False,7.8636512654486515
3,2013,8488,1,84000,30,64.2,2.0,True,False,False,9.046526486737967
5,2013,10988,1,64000,145,56.5,2.0,True,False,False,9.304650051446924
5,2016,14800,1,83023,125,58.9,2.0,True,False,False,9.60245002503719
3,2016,11500,1,72056,0,72.4,2.0,True,False,False,9.350189267092581
0,2016,11000,1,24689,0,67.3,1.0,False,False,True,9.305741456739435
0,2019,18990,0,4875,145,40.9,2.0,False,False,True,9.851720461714246
3,2016,12700,1,42166,20,72.4,2.0,True,False,False,9.44943600950432
2,2016,11500,1,36603,20,60.1,1.4,False,False,True,9.350189267092581
0,2017,14000,1,26716,30,55.4,1.4,False,False,True,9.546884034617925
0,2017,14395,1,22933,20,72.4,1.6,True,False,False,9.574705669198922
11,2013,17995,0,65000,305,38.2,3.0,True,False,False,9.797904789961063
5,2018,16300,0,21284,145,50.4,1.8,False,False,True,9.69898173460629
5,2016,16100,0,33285,20,64.2,2.0,True,False,False,9.686636660844938
0,2018,15800,1,15405,145,55.4,1.4,False,False,True,9.6678285081515
22,2015,24000,0,40102,325,30.1,4.0,False,False,True,10.085850775128717
2,2016,15700,1,18021,30,60.1,1.4,False,False,True,9.661479683575521
0,2016,9000,1,37539,0,76.3,1.6,True,False,False,9.105090961257085
2,2014,8400,1,55210,0,74.3,1.6,True,False,False,9.036106025364846
